ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
7018014,中古マンション等,,7203,福島県,郡山市,菜根,郡山(福島),30分?60分,３ＬＤＫ,75,,,,平成14年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,200.0,2015年第1四半期,未改装,,7.230448921378274
7024409,中古マンション等,,7204,福島県,いわき市,内郷御台境町,いわき,19,３ＬＤＫ,60,,,,平成10年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2010年第2四半期,改装済,,7.041392685158225
7015523,中古マンション等,,7201,福島県,福島市,腰浜町,福島(福島),28,３ＬＤＫ,70,,,,平成11年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2012年第3四半期,未改装,,7.146128035678238
7045210,中古マンション等,,7203,福島県,郡山市,富久山町八山田,郡山(福島),30分?60分,３ＬＤＫ,60,,,,平成4年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2008年第1四半期,改装済,調停・競売等,6.799340549453582
7013588,中古マンション等,,7203,福島県,郡山市,本町,郡山(福島),11,３ＬＤＫ,65,,,,平成12年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2016年第1四半期,未改装,,7.204119982655925
7015337,中古マンション等,,7203,福島県,郡山市,駅前,郡山(福島),5,３ＬＤＫ,80,,,,平成22年,ＲＣ,住宅,住宅,,,,商業地域,80.0,700.0,2015年第1四半期,,,7.544068044350276
7030912,中古マンション等,,7201,福島県,福島市,仲間町,福島(福島),16,３ＬＤＫ,65,,,,平成3年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2009年第1四半期,改装済,,6.973127853599698
7053271,中古マンション等,,7204,福島県,いわき市,平,いわき,19,２ＤＫ,50,,,,平成3年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2008年第1四半期,未改装,,6.991226075692495
7048752,中古マンション等,,7203,福島県,郡山市,細沼町,郡山(福島),13,３ＬＤＫ,50,,,,昭和63年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2009年第1四半期,未改装,,6.880813592280791
7036929,中古マンション等,,7203,福島県,郡山市,富久山町八山田,郡山(福島),30分?60分,３ＬＤＫ,60,,,,平成4年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2013年第3四半期,改装済,,6.919078092376074
7013526,中古マンション等,,7203,福島県,郡山市,本町,郡山(福島),11,２ＤＫ,45,,,,平成4年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2019年第3四半期,未改装,,6.832508912706237
7005355,中古マンション等,,7201,福島県,福島市,太田町,福島(福島),6,３ＬＤＫ,70,,,,平成13年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,200.0,2010年第2四半期,未改装,,7.301029995663981
7031270,中古マンション等,,7201,福島県,福島市,永井川,南福島,1,,70,,,,平成8年,ＲＣ,住宅,,,,,近隣商業地域,60.0,200.0,2009年第2四半期,,,6.698970004336019
7033072,中古マンション等,,7203,福島県,郡山市,長者,郡山(福島),28,２ＬＤＫ,50,,,,平成16年,ＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2013年第2四半期,未改装,,7.041392685158225
7025788,中古マンション等,,7201,福島県,福島市,御倉町,福島(福島),14,２ＤＫ,50,,,,平成3年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2008年第4四半期,未改装,,6.812913356642856
7015477,中古マンション等,,7203,福島県,郡山市,大町,郡山(福島),8,２ＬＤＫ,60,,,,平成14年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2010年第2四半期,未改装,,7.079181246047625
7032091,中古マンション等,,7204,福島県,いわき市,平六町目,いわき,9,３ＬＤＫ,65,,,,平成14年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2015年第1四半期,改装済,,7.342422680822207
7017710,中古マンション等,,7204,福島県,いわき市,桜ケ丘,湯本,30分?60分,３ＬＤＫ,60,,,,平成3年,ＳＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2020年第3四半期,未改装,,6.869231719730976
7000961,中古マンション等,,7201,福島県,福島市,御倉町,福島(福島),13,３ＬＤＫ,75,,,,平成3年,ＳＲＣ,,住宅,,,,商業地域,80.0,400.0,2020年第2四半期,改装済,,7.113943352306837
7030443,中古マンション等,,7204,福島県,いわき市,平,いわき,6,３ＬＤＫ,75,,,,平成16年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2015年第1四半期,,,7.414973347970818
7053259,中古マンション等,,7204,福島県,いわき市,平,いわき,11,３ＬＤＫ,75,,,,平成19年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2008年第1四半期,改装済,,7.342422680822207
7014456,中古マンション等,,7203,福島県,郡山市,菜根,郡山(福島),30分?60分,２ＬＤＫ,50,,,,平成14年,ＲＣ,住宅,,,,,近隣商業地域,80.0,200.0,2014年第1四半期,未改装,,7.041392685158225
7018355,中古マンション等,,7203,福島県,郡山市,長者,郡山(福島),23,３ＬＤＫ,60,,,,平成6年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2010年第3四半期,改装済,,7.079181246047625
7045354,中古マンション等,,7203,福島県,郡山市,細沼町,郡山(福島),13,２ＤＫ＋Ｓ,50,,,,昭和63年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2007年第2四半期,未改装,,6.869231719730976
7009900,中古マンション等,,7203,福島県,郡山市,栄町,郡山(福島),23,１ＤＫ,30,,,,平成3年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2016年第2四半期,未改装,,6.6020599913279625
7014094,中古マンション等,,7203,福島県,郡山市,（大字なし）,郡山(福島),1H?1H30,２ＬＤＫ＋Ｓ,70,,,,平成6年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2017年第2四半期,改装済,,7.113943352306837
7017288,中古マンション等,,7201,福島県,福島市,中町,福島(福島),10,２ＬＤＫ,65,,,,平成19年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2012年第1四半期,未改装,,7.301029995663981
7002616,中古マンション等,,7201,福島県,福島市,野田町,福島(福島),19,３ＬＤＫ,80,,,,平成18年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2016年第3四半期,未改装,,7.342422680822207
7007223,中古マンション等,,7201,福島県,福島市,清明町,福島(福島),15,３ＬＤＫ,95,,,,昭和64年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2010年第1四半期,未改装,,6.986771734266245
7011702,中古マンション等,,7201,福島県,福島市,仲間町,福島(福島),13,２ＬＤＫ,70,,,,平成22年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2011年第3四半期,,,7.431363764158987
7029479,中古マンション等,,7203,福島県,郡山市,開成,郡山(福島),30分?60分,３ＬＤＫ,55,,,,平成6年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2013年第4四半期,改装済,,6.845098040014257
7027900,中古マンション等,,7201,福島県,福島市,五月町,福島(福島),7,３ＬＤＫ,70,,,,平成18年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2007年第4四半期,未改装,,7.301029995663981
7007643,中古マンション等,,7203,福島県,郡山市,愛宕町,郡山(福島),28,２ＬＤＫ,50,,,,平成5年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2016年第4四半期,未改装,,6.8750612633917
7009890,中古マンション等,,7203,福島県,郡山市,栄町,郡山(福島),25,２ＤＫ,45,,,,平成3年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2018年第1四半期,改装済,,6.929418925714293
7015769,中古マンション等,,7203,福島県,郡山市,長者,郡山(福島),25,４ＬＤＫ,80,,,,平成16年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2014年第3四半期,未改装,,7.342422680822207
7014477,中古マンション等,,7201,福島県,福島市,上町,福島(福島),11,２ＤＫ,55,,,,昭和64年,ＳＲＣ,住宅,,,,,商業地域,80.0,500.0,2013年第3四半期,未改装,,6.740362689494244
7001249,中古マンション等,,7201,福島県,福島市,北五老内町,福島(福島),29,３ＬＤＫ,65,,,,平成17年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2020年第4四半期,改装済,,7.3222192947339195
7029734,中古マンション等,,7201,福島県,福島市,浜田町,福島(福島),,３ＬＤＫ,70,,,,平成3年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2008年第1四半期,未改装,,6.954242509439325
7044710,中古マンション等,,7203,福島県,郡山市,富久山町久保田,郡山(福島),25,２ＬＤＫ,65,,,,平成5年,ＳＲＣ,住宅,,,,,工業地域,60.0,200.0,2008年第2四半期,改装済,,6.763427993562937
7005786,中古マンション等,,7201,福島県,福島市,御倉町,福島(福島),13,１ＤＫ,30,,,,平成3年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2015年第4四半期,未改装,,6.672097857935717
7011746,中古マンション等,,7203,福島県,郡山市,並木,郡山(福島),30分?60分,３ＬＤＫ,65,,,,平成15年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2016年第1四半期,未改装,,7.230448921378274
7025111,中古マンション等,,7203,福島県,郡山市,西ノ内,郡山(福島),30分?60分,３ＬＤＫ,75,,,,平成13年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2011年第4四半期,改装済,,7.230448921378274
7001912,中古マンション等,,7201,福島県,福島市,清明町,福島(福島),8,１ＬＤＫ,55,,,,平成10年,ＳＲＣ,住宅,その他,,,,商業地域,80.0,400.0,2020年第3四半期,未改装,調停・競売等,6.963787827345556
7026243,中古マンション等,,7201,福島県,福島市,飯坂町,飯坂温泉,6,３ＬＤＫ,55,,,,平成7年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2009年第3四半期,未改装,,6.447158031342219
7017993,中古マンション等,,7201,福島県,福島市,伏拝,南福島,6,１Ｋ,20,,,,平成3年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2012年第3四半期,未改装,,6.204119982655925
7038025,中古マンション等,,7202,福島県,会津若松市,馬場町,会津若松,14,２ＬＤＫ,50,,,,平成4年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2009年第4四半期,未改装,,6.903089986991944
7014414,中古マンション等,,7203,福島県,郡山市,菜根,郡山(福島),30分?60分,３ＬＤＫ,65,,,,平成7年,ＲＣ,住宅,その他,,,,第１種住居地域,60.0,200.0,2014年第3四半期,未改装,調停・競売等,6.977723605288848
7041479,中古マンション等,,7203,福島県,郡山市,神明町,郡山(福島),23,３ＬＤＫ,85,,,,平成19年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2008年第4四半期,未改装,,7.414973347970818
7022517,中古マンション等,,7203,福島県,郡山市,方八町,郡山(福島),13,３ＬＤＫ,80,,,,平成13年,ＳＲＣ,住宅,住宅,,,,工業地域,60.0,200.0,2015年第3四半期,未改装,,7.2552725051033065
7014259,中古マンション等,,7201,福島県,福島市,御倉町,福島(福島),13,３ＬＤＫ,75,,,,平成3年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2012年第4四半期,未改装,,6.929418925714293
7021057,中古マンション等,,7203,福島県,郡山市,菱田町,郡山(福島),22,３ＬＤＫ,70,,,,平成4年,ＳＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2015年第1四半期,,,7.079181246047625
7015848,中古マンション等,,7202,福島県,会津若松市,大町,会津若松,14,３ＬＤＫ,75,,,,平成15年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2011年第2四半期,改装済,,7.230448921378274
7007507,中古マンション等,,7203,福島県,郡山市,安積町日出山,郡山(福島),30分?60分,３ＬＤＫ,65,,,,平成4年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2017年第1四半期,未改装,,6.799340549453582
7043409,中古マンション等,,7204,福島県,いわき市,桜ケ丘,湯本,30分?60分,２ＬＤＫ,70,,,,平成3年,ＳＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2012年第1四半期,,,6.944482672150168
7012205,中古マンション等,,7202,福島県,会津若松市,中央,会津若松,15,３ＬＤＫ,65,,,,平成16年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2010年第2四半期,改装済,,7.278753600952829
7017261,中古マンション等,,7201,福島県,福島市,永井川,南福島,1,３ＬＤＫ,65,,,,平成8年,ＲＣ,住宅,,,,,近隣商業地域,80.0,200.0,2012年第2四半期,改装済,,6.977723605288848
7042530,中古マンション等,,7204,福島県,いわき市,小名浜西君ケ塚町,泉(ＪＲ),1H?1H30,３ＬＤＫ,65,,,,平成15年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2012年第4四半期,改装済,,7.301029995663981
7011633,中古マンション等,,7203,福島県,郡山市,並木,郡山(福島),30分?60分,３ＬＤＫ,65,,,,平成15年,,,その他,,,,第２種中高層住居専用地域,60.0,200.0,2020年第4四半期,,調停・競売等,7.113943352306837
7015393,中古マンション等,,7203,福島県,郡山市,大槻町,郡山(福島),1H?1H30,４ＬＤＫ,60,,,,平成2年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2010年第2四半期,改装済,,6.698970004336019
7045972,中古マンション等,,7203,福島県,郡山市,本町,郡山(福島),10,３ＬＤＫ,60,,,,平成8年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2008年第2四半期,未改装,,7.0
7000690,中古マンション等,,7201,福島県,福島市,太田町,福島(福島),9,２ＬＤＫ,60,,,,,ＳＲＣ,住宅,住宅,,,,近隣商業地域,80.0,200.0,2016年第1四半期,未改装,,7.342422680822207
7036213,中古マンション等,,7203,福島県,郡山市,桃見台,郡山(福島),28,３ＬＤＫ,65,,,,平成2年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2012年第2四半期,未改装,,6.845098040014257
7014156,中古マンション等,,7203,福島県,郡山市,赤木町,郡山(福島),21,１Ｋ,25,,,,平成3年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2015年第1四半期,未改装,,6.113943352306837
7003786,中古マンション等,,7201,福島県,福島市,本町,福島(福島),5,３ＬＤＫ,75,,,,平成18年,ＲＣ,住宅,住宅,,,,商業地域,80.0,600.0,2018年第3四半期,改装済,,7.447158031342219
7007376,中古マンション等,,7201,福島県,福島市,新町,福島(福島),11,２ＤＫ,45,,,,平成3年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,500.0,2015年第1四半期,未改装,,6.949390006644912
7009440,中古マンション等,,7202,福島県,会津若松市,新横町,会津若松,30分?60分,２ＬＤＫ,55,,,,平成15年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2014年第3四半期,未改装,,7.146128035678238
7014960,中古マンション等,,7201,福島県,福島市,上浜町,福島(福島),17,３ＬＤＫ,85,,,,平成8年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2012年第2四半期,未改装,,6.740362689494244
7008606,中古マンション等,,7203,福島県,郡山市,開成,郡山(福島),30分?60分,３ＬＤＫ,70,,,,平成14年,ＲＣ,,住宅,,,,近隣商業地域,80.0,200.0,2018年第1四半期,未改装,,7.2552725051033065
7002628,中古マンション等,,7201,福島県,福島市,野田町,福島(福島),13,２ＬＤＫ,65,,,,平成6年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2016年第1四半期,未改装,,7.113943352306837
7037857,中古マンション等,,7203,福島県,郡山市,愛宕町,郡山(福島),28,２ＬＤＫ,50,,,,平成5年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2007年第4四半期,改装済,,6.880813592280791
7034713,中古マンション等,,7203,福島県,郡山市,並木,郡山(福島),30分?60分,３ＬＤＫ,65,,,,平成15年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2013年第2四半期,未改装,,7.146128035678238
7035382,中古マンション等,,7204,福島県,いわき市,四倉町,四ツ倉,10,１ＬＤＫ,45,,,,平成2年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2015年第1四半期,未改装,,6.763427993562937
7010869,中古マンション等,,7203,福島県,郡山市,堤下町,郡山(福島),16,３ＬＤＫ,70,,,,平成30年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2020年第3四半期,未改装,,7.431363764158987
7000970,中古マンション等,,7201,福島県,福島市,御倉町,福島(福島),13,３ＬＤＫ,75,,,,平成3年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2016年第1四半期,未改装,,7.230448921378274
7031477,中古マンション等,,7203,福島県,郡山市,栄町,郡山(福島),21,３ＤＫ,55,,,,平成3年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2013年第4四半期,改装済,,6.919078092376074
7018991,中古マンション等,,7204,福島県,いわき市,平,いわき,9,１Ｋ,20,,,,平成4年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2019年第1四半期,,,6.653212513775344
7034917,中古マンション等,,7201,福島県,福島市,森合,美術館図書館前,2,２ＬＤＫ,60,,,,平成4年,ＲＣ,住宅,,,,,近隣商業地域,80.0,200.0,2009年第1四半期,改装済,,6.763427993562937
7048065,中古マンション等,,7203,福島県,郡山市,富久山町久保田,郡山(福島),29,２ＬＤＫ,65,,,,平成5年,ＳＲＣ,住宅,,,,,工業地域,60.0,200.0,2009年第2四半期,未改装,調停・競売等,6.681241237375588
7027371,中古マンション等,,7204,福島県,いわき市,桜ケ丘,湯本,30分?60分,２ＤＫ,45,,,,平成3年,ＳＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2010年第4四半期,改装済,,6.724275869600789
7013217,中古マンション等,,7203,福島県,郡山市,細沼町,郡山(福島),20,２ＬＤＫ,65,,,,平成23年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,200.0,2019年第2四半期,改装済,,7.431363764158987
7014062,中古マンション等,,7203,福島県,郡山市,（大字なし）,郡山(福島),1H?1H30,３ＬＤＫ,70,,,,平成6年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2018年第3四半期,改装済,,7.041392685158225
7002637,中古マンション等,,7201,福島県,福島市,花園町,福島(福島),25,１ＤＫ,50,,,,平成3年,ＳＲＣ,,住宅,,,,商業地域,80.0,400.0,2018年第2四半期,未改装,,6.963787827345556
7004439,中古マンション等,,7202,福島県,会津若松市,旭町,会津若松,19,３ＬＤＫ,60,,,,平成9年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2019年第2四半期,改装済,,7.2552725051033065
7018467,中古マンション等,,7203,福島県,郡山市,清水台,郡山(福島),11,１Ｋ,35,,,,平成3年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,600.0,2015年第3四半期,未改装,,6.6020599913279625
7017733,中古マンション等,,7204,福島県,いわき市,桜ケ丘,湯本,30分?60分,２ＤＫ,45,,,,平成3年,ＳＲＣ,住宅,住宅,,,,第２種低層住居専用地域,60.0,200.0,2016年第2四半期,未改装,,6.892094602690481
7008285,中古マンション等,,7201,福島県,福島市,万世町,福島(福島),9,１Ｒ,15,,,,昭和63年,ＳＲＣ,住宅,,,,,商業地域,80.0,500.0,2010年第3四半期,未改装,,5.954242509439325
7030446,中古マンション等,,7204,福島県,いわき市,平,いわき,9,３ＬＤＫ,70,,,,平成15年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2015年第1四半期,未改装,,7.301029995663981
7018954,中古マンション等,,7204,福島県,いわき市,平,いわき,11,３ＬＤＫ,70,,,,平成28年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2019年第2四半期,未改装,,7.4623979978989565
7011717,中古マンション等,,7201,福島県,福島市,仲間町,福島(福島),12,３ＬＤＫ,70,,,,平成22年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2011年第2四半期,未改装,,7.380211241711606
7039138,中古マンション等,,7203,福島県,郡山市,開成,郡山(福島),30分?60分,３ＬＤＫ,65,,,,平成5年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2008年第3四半期,未改装,調停・競売等,6.342422680822207
7009881,中古マンション等,,7203,福島県,郡山市,栄町,郡山(福島),23,１Ｋ,30,,,,平成3年,ＳＲＣ,,住宅,,,,商業地域,80.0,400.0,2018年第3四半期,,,6.477121254719663
7036834,中古マンション等,,7203,福島県,郡山市,赤木町,郡山(福島),18,１Ｋ,30,,,,平成2年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2008年第4四半期,未改装,,6.505149978319906
7014490,中古マンション等,,7201,福島県,福島市,上町,福島(福島),10,２ＤＫ,45,,,,昭和64年,ＳＲＣ,住宅,,,,,商業地域,80.0,500.0,2013年第2四半期,改装済,,6.944482672150168
7008559,中古マンション等,,7203,福島県,郡山市,開成,郡山(福島),30分?60分,３ＬＤＫ,80,,,,平成5年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2020年第2四半期,未改装,,6.903089986991944
7037045,中古マンション等,,7203,福島県,郡山市,方八町,郡山(福島),13,４ＤＫ,70,,,,平成2年,ＲＣ,住宅,,,,,工業地域,60.0,200.0,2013年第4四半期,未改装,,7.0
7003328,中古マンション等,,7201,福島県,福島市,三河北町,福島(福島),13,３ＬＤＫ,75,,,,平成17年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2017年第2四半期,未改装,,7.414973347970818
7044587,中古マンション等,,7204,福島県,いわき市,桜ケ丘,湯本,30分?60分,２ＬＤＫ,45,,,,平成3年,ＳＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2013年第3四半期,未改装,,6.845098040014257
7029967,中古マンション等,,7203,福島県,郡山市,亀田,郡山(福島),30分?60分,２ＬＤＫ,45,,,,平成3年,ＲＣ,住宅,,,,,第１種住居地域,60.0,150.0,2013年第3四半期,改装済,,6.949390006644912
7009868,中古マンション等,,7203,福島県,郡山市,栄町,郡山(福島),21,１Ｋ,30,,,,平成3年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2020年第4四半期,未改装,,6.2552725051033065
7027310,中古マンション等,,7203,福島県,郡山市,桃見台,郡山(福島),25,３ＬＤＫ,70,,,,平成8年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2011年第2四半期,未改装,,7.0
7006602,中古マンション等,,7201,福島県,福島市,腰浜町,福島(福島),30分?60分,３ＬＤＫ,60,,,,平成6年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2010年第2四半期,改装済,,6.959041392321094
7058901,中古マンション等,,7204,福島県,いわき市,四倉町,四ツ倉,9,１ＤＫ,45,,,,平成2年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2007年第2四半期,未改装,,6.8750612633917
7001453,中古マンション等,,7201,福島県,福島市,腰浜町,福島(福島),29,４ＬＤＫ,80,,,,平成11年,ＲＣ,住宅,その他,,,,第１種住居地域,80.0,400.0,2016年第2四半期,,,7.3222192947339195
7043345,中古マンション等,,7203,福島県,郡山市,桑野,郡山(福島),30分?60分,３ＤＫ＋Ｓ,50,,,,平成2年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2009年第2四半期,未改装,調停・競売等,6.518513939877887
7003345,中古マンション等,,7201,福島県,福島市,三河南町,福島(福島),4,３ＬＤＫ,75,,,,平成28年,ＲＣ,住宅,住宅,,,,近隣商業地域,60.0,400.0,2018年第2四半期,未改装,,7.491361693834273
7002512,中古マンション等,,7201,福島県,福島市,野田町,福島(福島),12,２ＬＤＫ,75,,,,平成12年,ＲＣ,,住宅,,,,第１種住居地域,60.0,200.0,2020年第4四半期,改装済,,7.3979400086720375
7004752,中古マンション等,,7202,福島県,会津若松市,大町,会津若松,13,３ＬＤＫ,70,,,,平成19年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2018年第3四半期,,,7.176091259055681
7002660,中古マンション等,,7201,福島県,福島市,浜田町,福島(福島),21,３ＬＤＫ,65,,,,平成3年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2016年第1四半期,未改装,,6.973127853599698
7038295,中古マンション等,,7202,福島県,会津若松市,本町,会津若松,29,１Ｋ,20,,,,平成4年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2009年第2四半期,未改装,,6.3979400086720375
7015525,中古マンション等,,7201,福島県,福島市,腰浜町,福島(福島),30分?60分,,60,,,,,ＲＣ,住宅,,,,,第１種住居地域,,,2012年第2四半期,,調停・競売等,6.6127838567197355
7013226,中古マンション等,,7203,福島県,郡山市,細沼町,郡山(福島),14,２ＤＫ,35,,,,昭和63年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2017年第4四半期,改装済,,6.845098040014257
