ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
8007619,中古マンション等,,8203,茨城県,土浦市,桜町,土浦,8,３ＬＤＫ,55,,,,平成14年,ＲＣ,住宅,住宅,,,,商業地域,80.0,600.0,2018年第3四半期,改装済,,7.0
8050066,中古マンション等,,8220,茨城県,つくば市,春日,つくば,15,２ＬＤＫ,65,,,,平成18年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2015年第2四半期,未改装,,7.342422680822207
8009502,中古マンション等,,8203,茨城県,土浦市,大和町,土浦,3,４ＬＤＫ,95,,,,平成20年,ＳＲＣ,,住宅,,,,商業地域,80.0,600.0,2019年第4四半期,未改装,,7.4623979978989565
8035110,中古マンション等,,8220,茨城県,つくば市,千現,つくば,19,３ＬＤＫ,80,,,,平成18年,ＲＣ,,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2018年第3四半期,未改装,,7.3222192947339195
8046317,中古マンション等,,8217,茨城県,取手市,西,取手,20,３ＬＤＫ,60,,,,昭和53年,ＳＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2011年第3四半期,未改装,,6.477121254719663
8033972,中古マンション等,,8203,茨城県,土浦市,富士崎,土浦,11,２ＬＤＫ,60,,,,昭和59年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2007年第2四半期,改装済,,6.939519252618618
8006863,中古マンション等,,8203,茨城県,土浦市,川口,土浦,11,４ＬＤＫ,80,,,,平成18年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2017年第3四半期,改装済,,7.176091259055681
8040667,中古マンション等,,8220,茨城県,つくば市,谷田部,みどりの,30分?60分,３ＬＤＫ,70,,,,平成3年,ＲＣ,,住宅,,,,第２種住居地域,60.0,200.0,2017年第4四半期,未改装,,6.812913356642856
8068103,中古マンション等,,8224,茨城県,守谷市,御所ケ丘,新守谷,7,３ＬＤＫ,65,,,,平成19年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,200.0,2015年第1四半期,,,7.204119982655925
8030846,中古マンション等,,8201,茨城県,水戸市,千波町,水戸,21,３ＬＤＫ,75,,,,平成13年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2009年第1四半期,改装済,,7.7923916894982534
8005845,中古マンション等,,8202,茨城県,日立市,弁天町,日立,19,３ＬＤＫ,75,,,,平成17年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2017年第3四半期,未改装,,7.230448921378274
8083833,中古マンション等,,8224,茨城県,守谷市,御所ケ丘,新守谷,2,３ＬＤＫ,75,,,,平成19年,ＲＣ,住宅,,,,,近隣商業地域,80.0,200.0,2008年第4四半期,未改装,,7.278753600952829
8033566,中古マンション等,,8220,茨城県,つくば市,研究学園,研究学園,2,３ＬＤＫ,95,,,,平成21年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2017年第1四半期,未改装,,7.477121254719663
8029346,中古マンション等,,8201,茨城県,水戸市,三の丸,水戸,6,３ＬＤＫ,80,,,,平成13年,ＲＣ,住宅,,,,,商業地域,80.0,600.0,2009年第4四半期,未改装,,7.4623979978989565
8061111,中古マンション等,,8217,茨城県,取手市,藤代南,藤代,5,３ＬＤＫ,75,,,,平成18年,ＲＣ,住宅,,,,,第１種低層住居専用地域,40.0,80.0,2007年第3四半期,未改装,,7.301029995663981
8027869,中古マンション等,,8201,茨城県,水戸市,南町,水戸,16,３ＬＤＫ,65,,,,平成12年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2012年第4四半期,改装済,,7.204119982655925
8010001,中古マンション等,,8201,茨城県,水戸市,宮町,水戸,5,３ＬＤＫ,70,,,,平成16年,ＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2010年第3四半期,改装済,,7.342422680822207
8025441,中古マンション等,,8217,茨城県,取手市,白山,取手,11,３ＬＤＫ,60,,,,平成4年,ＳＲＣ,,住宅,,,,第２種住居地域,60.0,200.0,2018年第1四半期,未改装,,6.732393759822968
8011518,中古マンション等,,8204,茨城県,古河市,東本町,古河,3,４ＬＤＫ,65,,,,昭和55年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2019年第1四半期,未改装,,6.845098040014257
8006608,中古マンション等,,8201,茨城県,水戸市,五軒町,水戸,21,３ＬＤＫ,80,,,,平成20年,ＲＣ,住宅,,,,,近隣商業地域,80.0,400.0,2010年第1四半期,未改装,,7.431363764158987
8006947,中古マンション等,,8201,茨城県,水戸市,三の丸,水戸,3,３ＬＤＫ,80,,,,平成19年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2014年第4四半期,未改装,,7.4623979978989565
8032415,中古マンション等,,8220,茨城県,つくば市,春日,つくば,28,３ＬＤＫ,70,,,,平成18年,ＲＣ,,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2018年第1四半期,未改装,,7.230448921378274
8025902,中古マンション等,,8201,茨城県,水戸市,大工町,水戸,30分?60分,４ＬＤＫ,95,,,,平成25年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2013年第2四半期,未改装,,7.568201724066995
8054324,中古マンション等,,8220,茨城県,つくば市,春日,つくば,30分?60分,３ＬＤＫ,70,,,,平成21年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2011年第1四半期,未改装,,7.204119982655925
8028126,中古マンション等,,8204,茨城県,古河市,東本町,古河,4,２ＤＫ,40,,,,昭和56年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2011年第2四半期,改装済,,6.6020599913279625
8049857,中古マンション等,,8208,茨城県,龍ケ崎市,佐貫,佐貫,6,３ＬＤＫ,75,,,,平成8年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2012年第3四半期,未改装,,7.176091259055681
8039248,中古マンション等,,8217,茨城県,取手市,白山,取手,14,３ＬＤＫ,60,,,,昭和59年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2014年第4四半期,改装済,,6.653212513775344
8033578,中古マンション等,,8201,茨城県,水戸市,見川,水戸,30分?60分,４ＤＫ,75,,,,昭和54年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2009年第1四半期,未改装,,6.505149978319906
8043422,中古マンション等,,8219,茨城県,牛久市,ひたち野西,ひたち野うしく,4,３ＬＤＫ,60,,,,平成18年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2014年第3四半期,未改装,,7.204119982655925
8051676,中古マンション等,,8220,茨城県,つくば市,並木,つくば,1H?1H30,３ＬＤＫ,80,,,,平成3年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2014年第1四半期,改装済,,7.2552725051033065
8009335,中古マンション等,,8203,茨城県,土浦市,港町,土浦,7,３ＬＤＫ,55,,,,平成7年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2021年第1四半期,改装済,,6.812913356642856
8050089,中古マンション等,,8220,茨城県,つくば市,春日,つくば,15,４ＬＤＫ,115,,,,平成3年,ＳＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2015年第1四半期,改装済,,7.633468455579586
8042394,中古マンション等,,8203,茨城県,土浦市,川口,土浦,11,３ＬＤＫ,65,,,,平成18年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2009年第2四半期,未改装,,7.176091259055681
8075886,中古マンション等,,8221,茨城県,ひたちなか市,殿山町,殿山,8,１ＤＫ,35,,,,昭和50年,ＳＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2008年第2四半期,未改装,,6.230448921378274
8024214,中古マンション等,,8201,茨城県,水戸市,三の丸,偕楽園,9,３ＬＤＫ,60,,,,平成2年,ＲＣ,住宅,,,,,商業地域,80.0,300.0,2013年第2四半期,未改装,,7.0
8028721,中古マンション等,,8208,茨城県,龍ケ崎市,佐貫,龍ケ崎市,10,３ＬＤＫ,60,,,,昭和62年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2015年第4四半期,未改装,,6.653212513775344
8021732,中古マンション等,,8201,茨城県,水戸市,大町,水戸,15,３ＬＤＫ,75,,,,平成19年,ＲＣ,住宅,,,,,近隣商業地域,80.0,400.0,2013年第1四半期,未改装,,7.361727836017593
8071349,中古マンション等,,8220,茨城県,つくば市,並木,つくば,30分?60分,３ＬＤＫ,75,,,,平成6年,ＲＣ,住宅,,,,,近隣商業地域,60.0,200.0,2007年第2四半期,未改装,,7.176091259055681
8019066,中古マンション等,,8203,茨城県,土浦市,中荒川沖町,荒川沖,1,４ＬＤＫ,90,,,,平成9年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2015年第2四半期,未改装,,7.0
8069110,中古マンション等,,8219,茨城県,牛久市,ひたち野東,ひたち野うしく,8,３ＬＤＫ,70,,,,平成19年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2012年第2四半期,改装済,,7.176091259055681
8025240,中古マンション等,,8217,茨城県,取手市,西,取手,25,３ＬＤＫ,65,,,,昭和61年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2017年第2四半期,未改装,,6.748188027006201
8000033,中古マンション等,,8201,茨城県,水戸市,赤塚,赤塚,5,３ＬＤＫ,65,,,,平成19年,ＲＣ,住宅,住宅,,,,準住居地域,60.0,200.0,2021年第1四半期,未改装,,7.176091259055681
8021232,中古マンション等,,8201,茨城県,水戸市,石川,赤塚,25,３ＬＤＫ,70,,,,平成14年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2013年第1四半期,未改装,,7.176091259055681
8024591,中古マンション等,,8201,茨城県,水戸市,千波町,水戸,30分?60分,４ＬＤＫ,85,,,,平成21年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2012年第1四半期,未改装,,7.361727836017593
8023627,中古マンション等,,8201,茨城県,水戸市,白梅,水戸,13,３ＬＤＫ,80,,,,平成18年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2012年第1四半期,未改装,,7.204119982655925
8084791,中古マンション等,,8221,茨城県,ひたちなか市,勝田泉町,勝田,5,３ＬＤＫ,70,,,,平成20年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2009年第4四半期,未改装,,7.2552725051033065
8009070,中古マンション等,,8203,茨城県,土浦市,文京町,土浦,21,,70,,,,平成3年,ＳＲＣ,,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2017年第2四半期,未改装,,7.041392685158225
8060032,中古マンション等,,8217,茨城県,取手市,戸頭,戸頭,10,４ＬＤＫ,95,,,,昭和56年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2008年第2四半期,未改装,,6.903089986991944
8041705,中古マンション等,,8217,茨城県,取手市,戸頭,戸頭,9,２ＬＤＫ,55,,,,昭和50年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2015年第4四半期,未改装,,6.6020599913279625
